Eviction ID,Address,City,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at
M211724,2100 Block Of Folsom Street,San Francisco,2021,94110,11/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.762893706, -122.41514583)",POINT (-122.41514583 37.762893706),4/11/2026 0:00,4/11/2026 5:22
M211730,1400 Block Of Steiner Street,San Francisco,2021,94115,11/18/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.782625674, -122.434187754)",POINT (-122.434187754 37.782625674),4/11/2026 0:00,4/11/2026 5:22
M211728,1000 Block Of Howard Street,San Francisco,2021,94103,11/18/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.779489776, -122.407376438)",POINT (-122.407376438 37.779489776),4/11/2026 0:00,4/11/2026 5:22
M211729,1400 Block Of Steiner Street,San Francisco,2021,94115,11/18/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.782625674, -122.434187754)",POINT (-122.434187754 37.782625674),4/11/2026 0:00,4/11/2026 5:22
M211733,1800 Block Of Silver Avenue,San Francisco,2021,94124,11/19/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.734293792, -122.402390571)",POINT (-122.402390571 37.734293792),4/11/2026 0:00,4/11/2026 5:22
M211734,1400 Block Of Guerrero Street,San Francisco,2021,94110,11/19/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Mission,"    (37.748400069, -122.422415529)",POINT (-122.422415529 37.748400069),4/11/2026 0:00,4/11/2026 5:22
M211731,5000 Block Of 03rd Street,San Francisco,2021,94124,11/19/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.732862486, -122.391513418)",POINT (-122.391513418 37.732862486),4/11/2026 0:00,4/11/2026 5:22
M211732,500 Block Of Broadway Street,San Francisco,2021,94133,11/19/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.798191331, -122.403679982)",POINT (-122.403679982 37.798191331),4/11/2026 0:00,4/11/2026 5:22
M211811,0 Block Of Uranus Terrace,San Francisco,2021,94114,11/19/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.761176679, -122.44549692)",POINT (-122.44549692 37.761176679),4/11/2026 0:00,4/11/2026 5:22
M211746,1300 Block Of Leavenworth Street,San Francisco,2021,94109,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.793461598, -122.416134027)",POINT (-122.416134027 37.793461598),4/11/2026 0:00,4/11/2026 5:22
M211737,400 Block Of Ofarrell Street,San Francisco,2021,94102,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785890332, -122.411725718)",POINT (-122.411725718 37.785890332),4/11/2026 0:00,4/11/2026 5:22
M211747,3100 Block Of Broderick Street,San Francisco,2021,94123,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.79926915, -122.444485651)",POINT (-122.444485651 37.79926915),4/11/2026 0:00,4/11/2026 5:22
M211738,400 Block Of Ofarrell Street,San Francisco,2021,94102,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785890332, -122.411725718)",POINT (-122.411725718 37.785890332),4/11/2026 0:00,4/11/2026 5:22
M211742,1400 Block Of Steiner Street,San Francisco,2021,94115,11/22/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.782625674, -122.434187754)",POINT (-122.434187754 37.782625674),4/11/2026 0:00,4/11/2026 5:22
M211743,2700 Block Of 16th Street,San Francisco,2021,94103,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.76532636, -122.414201572)",POINT (-122.414201572 37.76532636),4/11/2026 0:00,4/11/2026 5:22
M211736,500 Block Of South Van Ness Avenue,San Francisco,2021,94110,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764373209, -122.41747849)",POINT (-122.41747849 37.764373209),4/11/2026 0:00,4/11/2026 5:22
M211739,1700 Block Of Fulton Street,San Francisco,2021,94117,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.775854859, -122.445614416)",POINT (-122.445614416 37.775854859),4/11/2026 0:00,4/11/2026 5:22
M211744,0 Block Of Balceta Avenue,San Francisco,2021,94127,11/22/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.745939874, -122.45675881)",POINT (-122.45675881 37.745939874),4/11/2026 0:00,4/11/2026 5:22
M211745,0 Block Of Le Conte Circle,San Francisco,2021,94124,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.717771354, -122.395249692)",POINT (-122.395249692 37.717771354),4/11/2026 0:00,4/11/2026 5:22
M211740,900 Block Of Kearny Street,San Francisco,2021,94133,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796551048, -122.405283979)",POINT (-122.405283979 37.796551048),4/11/2026 0:00,4/11/2026 5:22
M211741,1400 Block Of Steiner Street,San Francisco,2021,94115,11/22/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.782625674, -122.434187754)",POINT (-122.434187754 37.782625674),4/11/2026 0:00,4/11/2026 5:22
M211735,500 Block Of South Van Ness Avenue,San Francisco,2021,94110,11/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764373209, -122.41747849)",POINT (-122.41747849 37.764373209),4/11/2026 0:00,4/11/2026 5:22
M211813,3000 Block Of Cesar Chavez Street,San Francisco,2021,94110,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.748408198, -122.411010507)",POINT (-122.411010507 37.748408198),4/11/2026 0:00,4/11/2026 5:22
M211750,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211749,1200 Block Of Vicente Street,San Francisco,2021,94116,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.739057435, -122.480248706)",POINT (-122.480248706 37.739057435),4/11/2026 0:00,4/11/2026 5:22
M211815,3000 Block Of Cesar Chavez Street,San Francisco,2021,94110,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.748408198, -122.411010507)",POINT (-122.411010507 37.748408198),4/11/2026 0:00,4/11/2026 5:22
M211752,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211812,3000 Block Of Cesar Chavez Street,San Francisco,2021,94110,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.748408198, -122.411010507)",POINT (-122.411010507 37.748408198),4/11/2026 0:00,4/11/2026 5:22
M211755,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211814,3000 Block Of Cesar Chavez Street,San Francisco,2021,94110,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.748408198, -122.411010507)",POINT (-122.411010507 37.748408198),4/11/2026 0:00,4/11/2026 5:22
M211754,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211751,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211748,3800 Block Of California Street,San Francisco,2021,94118,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Presidio Heights,"    (37.785807216, -122.458631334)",POINT (-122.458631334 37.785807216),4/11/2026 0:00,4/11/2026 5:22
M211756,1700 Block Of Carroll Avenue,San Francisco,2021,94124,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,10,Bayview Hunters Point,"    (37.725918259, -122.395265028)",POINT (-122.395265028 37.725918259),4/11/2026 0:00,4/11/2026 5:22
M211816,1300 Block Of 46th Avenue,San Francisco,2021,94122,11/23/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.761351648, -122.506062671)",POINT (-122.506062671 37.761351648),4/11/2026 0:00,4/11/2026 5:22
M211753,400 Block Of Gough Street,San Francisco,2021,94102,11/23/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211762,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211759,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211760,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211758,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211757,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211761,400 Block Of Gough Street,San Francisco,2021,94102,11/24/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211817,400 Block Of Gough Street,San Francisco,2021,94102,11/29/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.777107722, -122.423094)",POINT (-122.423094 37.777107722),4/11/2026 0:00,4/11/2026 5:22
M211820,1700 Block Of Mckinnon Avenue,San Francisco,2021,94124,11/29/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.737389138, -122.39206622)",POINT (-122.39206622 37.737389138),4/11/2026 0:00,4/11/2026 5:22
M211822,200 Block Of Goettingen Street,San Francisco,2021,94134,11/29/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Portola,"    (37.72867709, -122.407245691)",POINT (-122.407245691 37.72867709),4/11/2026 0:00,4/11/2026 5:22
M211821,500 Block Of South Van Ness Avenue,San Francisco,2021,94110,11/29/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764373209, -122.41747849)",POINT (-122.41747849 37.764373209),4/11/2026 0:00,4/11/2026 5:22
M211819,0 Block Of 08th Street,San Francisco,2021,94103,11/29/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777887965, -122.413601564)",POINT (-122.413601564 37.777887965),4/11/2026 0:00,4/11/2026 5:22
M211818,1400 Block Of California Street,San Francisco,2021,94109,11/29/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790826243, -122.418204055)",POINT (-122.418204055 37.790826243),4/11/2026 0:00,4/11/2026 5:22
M211826,0 Block Of Garlington Court,San Francisco,2021,94124,11/30/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.732487705, -122.384363365)",POINT (-122.384363365 37.732487705),4/11/2026 0:00,4/11/2026 5:22
M211825,1200 Block Of Oakdale Avenue,San Francisco,2021,94124,11/30/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.730561138, -122.383083537)",POINT (-122.383083537 37.730561138),4/11/2026 0:00,4/11/2026 5:22
M211824,900 Block Of Folsom Street,San Francisco,2021,94107,11/30/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.779891588, -122.403958048)",POINT (-122.403958048 37.779891588),4/11/2026 0:00,4/11/2026 5:22
M211823,1500 Block Of Union Street,San Francisco,2021,94123,11/30/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.798393763, -122.424792876)",POINT (-122.424792876 37.798393763),4/11/2026 0:00,4/11/2026 5:22
M211828,600 Block Of Linden Street,San Francisco,2021,94102,12/2/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.775627747, -122.428628519)",POINT (-122.428628519 37.775627747),4/11/2026 0:00,4/11/2026 5:22
M211832,1600 Block Of Fell Street,San Francisco,2021,94117,12/2/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.773157961, -122.445070333)",POINT (-122.445070333 37.773157961),4/11/2026 0:00,4/11/2026 5:22
M211830,1600 Block Of Fell Street,San Francisco,2021,94117,12/2/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.773157961, -122.445070333)",POINT (-122.445070333 37.773157961),4/11/2026 0:00,4/11/2026 5:22
M211831,1600 Block Of Fell Street,San Francisco,2021,94117,12/2/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.773157961, -122.445070333)",POINT (-122.445070333 37.773157961),4/11/2026 0:00,4/11/2026 5:22
M211829,0 Block Of Geary Street,San Francisco,2021,94108,12/2/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Financial District/South Beach,"    (37.787918527, -122.404277568)",POINT (-122.404277568 37.787918527),4/11/2026 0:00,4/11/2026 5:22
M211827,1400 Block Of Oakdale Avenue,San Francisco,2021,94124,12/2/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.732955634, -122.387590806)",POINT (-122.387590806 37.732955634),4/11/2026 0:00,4/11/2026 5:22
M211833,700 Block Of Post Street,San Francisco,2021,94109,12/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M211834,1400 Block Of Filbert Street,San Francisco,2021,94109,12/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.79964334, -122.423358841)",POINT (-122.423358841 37.79964334),4/11/2026 0:00,4/11/2026 5:22
M211835,100 Block Of Kiska Road,San Francisco,2021,94124,12/3/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.730050864, -122.376022018)",POINT (-122.376022018 37.730050864),4/11/2026 0:00,4/11/2026 5:22
M211836,300 Block Of Byxbee Street,San Francisco,2021,94132,12/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Oceanview/Merced/Ingleside,"    (37.720648376, -122.469795368)",POINT (-122.469795368 37.720648376),4/11/2026 0:00,4/11/2026 5:22
M211840,0 Block Of 06th Street,San Francisco,2021,94103,12/6/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.781145862, -122.409026046)",POINT (-122.409026046 37.781145862),4/11/2026 0:00,4/11/2026 5:22
M211842,1800 Block Of Clay Street,San Francisco,2021,94109,12/6/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.792015775, -122.423506394)",POINT (-122.423506394 37.792015775),4/11/2026 0:00,4/11/2026 5:22
M211837,500 Block Of Valencia Street,San Francisco,2021,94110,12/6/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764112737, -122.421739994)",POINT (-122.421739994 37.764112737),4/11/2026 0:00,4/11/2026 5:22
M211838,900 Block Of Bush Street,San Francisco,2021,94109,12/6/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789688847, -122.412913103)",POINT (-122.412913103 37.789688847),4/11/2026 0:00,4/11/2026 5:22
M211843,1800 Block Of Clay Street,San Francisco,2021,94109,12/6/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.792015775, -122.423506394)",POINT (-122.423506394 37.792015775),4/11/2026 0:00,4/11/2026 5:22
M211839,0 Block Of 06th Street,San Francisco,2021,94103,12/6/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.781145862, -122.409026046)",POINT (-122.409026046 37.781145862),4/11/2026 0:00,4/11/2026 5:22
M211844,900 Block Of Pacific Avenue,San Francisco,2021,94133,12/7/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796522114, -122.410303225)",POINT (-122.410303225 37.796522114),4/11/2026 0:00,4/11/2026 5:22
M211847,800 Block Of Shrader Street,San Francisco,2021,94117,12/7/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Haight Ashbury,"    (37.767045775, -122.451459675)",POINT (-122.451459675 37.767045775),4/11/2026 0:00,4/11/2026 5:22
M211848,3000 Block Of Fulton Street,San Francisco,2021,94118,12/7/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.773610639, -122.464291404)",POINT (-122.464291404 37.773610639),4/11/2026 0:00,4/11/2026 5:22
M211850,3000 Block Of Fulton Street,San Francisco,2021,94118,12/7/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.773610639, -122.464291404)",POINT (-122.464291404 37.773610639),4/11/2026 0:00,4/11/2026 5:22
M211851,3000 Block Of Fulton Street,San Francisco,2021,94118,12/7/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.773610639, -122.464291404)",POINT (-122.464291404 37.773610639),4/11/2026 0:00,4/11/2026 5:22
M211845,2400 Block Of Lake Street,San Francisco,2021,94121,12/7/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Seacliff,"    (37.785776408, -122.485689823)",POINT (-122.485689823 37.785776408),4/11/2026 0:00,4/11/2026 5:22
M211849,3000 Block Of Fulton Street,San Francisco,2021,94118,12/7/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.773610639, -122.464291404)",POINT (-122.464291404 37.773610639),4/11/2026 0:00,4/11/2026 5:22
M211841,0 Block Of 06th Street,San Francisco,2021,94103,12/7/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.781145862, -122.409026046)",POINT (-122.409026046 37.781145862),4/11/2026 0:00,4/11/2026 5:22
M211846,100 Block Of 14th Street,San Francisco,2021,94103,12/7/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.768383552, -122.417249514)",POINT (-122.417249514 37.768383552),4/11/2026 0:00,4/11/2026 5:22
M211855,800 Block Of Ofarrell Street,San Francisco,2021,94109,12/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M211852,900 Block Of Pine Street,San Francisco,2021,94108,12/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790807253, -122.411643003)",POINT (-122.411643003 37.790807253),4/11/2026 0:00,4/11/2026 5:22
M211856,1800 Block Of Silver Avenue,San Francisco,2021,94124,12/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.734293792, -122.402390571)",POINT (-122.402390571 37.734293792),4/11/2026 0:00,4/11/2026 5:22
M211854,1100 Block Of Mission Street,San Francisco,2021,94103,12/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777790309, -122.412834332)",POINT (-122.412834332 37.777790309),4/11/2026 0:00,4/11/2026 5:22
M211853,1100 Block Of Mission Street,San Francisco,2021,94103,12/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777790309, -122.412834332)",POINT (-122.412834332 37.777790309),4/11/2026 0:00,4/11/2026 5:22
M211889,0 Block Of Paulding Street,San Francisco,2021,94112,12/9/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2/5/2027,11,Outer Mission,"    (37.72801451, -122.442294852)",POINT (-122.442294852 37.72801451),4/11/2026 0:00,4/11/2026 5:22
M211859,0 Block Of 06th Street,San Francisco,2021,94103,12/9/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.781537434, -122.40951834)",POINT (-122.40951834 37.781537434),4/11/2026 0:00,4/11/2026 5:22
M211857,100 Block Of Brannan Street,San Francisco,2021,94107,12/9/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.784334565, -122.389023649)",POINT (-122.389023649 37.784334565),4/11/2026 0:00,4/11/2026 5:22
M211858,1500 Block Of Mason Street,San Francisco,2021,94133,12/9/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.797657371, -122.411923656)",POINT (-122.411923656 37.797657371),4/11/2026 0:00,4/11/2026 5:22
M211860,1500 Block Of Underwood Avenue,San Francisco,2021,94124,12/10/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.729301772, -122.390876776)",POINT (-122.390876776 37.729301772),4/11/2026 0:00,4/11/2026 5:22
M211862,100 Block Of South Park Street,San Francisco,2021,94107,12/10/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.782051997, -122.393734352)",POINT (-122.393734352 37.782051997),4/11/2026 0:00,4/11/2026 5:22
M211861,1500 Block Of Underwood Avenue,San Francisco,2021,94124,12/10/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.729301772, -122.390876776)",POINT (-122.390876776 37.729301772),4/11/2026 0:00,4/11/2026 5:22
M211890,100 Block Of Oxford Street,San Francisco,2021,94134,12/10/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,Excelsior,"    (37.727945179, -122.420194596)",POINT (-122.420194596 37.727945179),4/11/2026 0:00,4/11/2026 5:22
M211867,0 Block Of Minerva Street,San Francisco,2021,94112,12/14/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Oceanview/Merced/Ingleside,"    (37.71568992, -122.45479584)",POINT (-122.45479584 37.71568992),4/11/2026 0:00,4/11/2026 5:22
M211864,5400 Block Of Geary Boulevard,San Francisco,2021,94121,12/14/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.780285561, -122.477760907)",POINT (-122.477760907 37.780285561),4/11/2026 0:00,4/11/2026 5:22
M211866,2600 Block Of 25th Avenue,San Francisco,2021,94116,12/14/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.738414171, -122.481745349)",POINT (-122.481745349 37.738414171),4/11/2026 0:00,4/11/2026 5:22
M211863,300 Block Of 05th Avenue,San Francisco,2021,94118,12/14/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.782026513, -122.463349692)",POINT (-122.463349692 37.782026513),4/11/2026 0:00,4/11/2026 5:22
M211865,2600 Block Of 25th Avenue,San Francisco,2021,94116,12/14/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.738414171, -122.481745349)",POINT (-122.481745349 37.738414171),4/11/2026 0:00,4/11/2026 5:22
